,N,dovar,obsvar,endovarsize,seed,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,lowerbound2,upperbound2
160,8,0,-1,3,4936,CCVE,50456.0244,50256.4194,0.12095282103698239,0.12095282103698239,0.05349226157805063,0.05349226157805063,0.025554917384966992,0.025554917384966992
161,8,0,-1,3,4936,CCALPeps,21124.891200000002,21120.2106,0.12091844786506305,0.1209184478650633,0.05350193513325017,0.05350193513325034,0.02557961700168653,0.025579617001686605
162,8,0,-1,3,6170,CVE,1689.3974000000003,1688.5919999999999,0.028057028888372477,0.028057028888372477,0.1530816126998927,0.1530816126998927,0.018861358411734815,0.018861358411734815
163,8,0,-1,3,6170,CCVE,35784.088,35622.4804,0.02805702888837248,0.02805702888837248,0.1530816126998927,0.1530816126998927,0.018861358411734804,0.018861358411734804
164,8,0,-1,3,6170,CCALPeps,20866.944199999998,20861.8338,0.02806620449602747,0.02806620449602757,0.15304502519357804,0.1530450251935782,0.01888877031039433,0.018888770310394386
165,8,0,-1,3,7404,CVE,1698.3916000000002,1697.4658000000004,0.0776372200670827,0.0776372200670827,0.10733415566137657,0.10733415566137657,0.015028624271540749,0.015028624271540749
166,8,0,-1,3,7404,CCVE,39245.3874,39076.2478,0.07763722006708264,0.07763722006708264,0.1073341556613766,0.1073341556613766,0.015028624271540756,0.015028624271540756
167,8,0,-1,3,7404,CCALPeps,22767.84,22762.789200000003,0.07761123785413435,0.07761123785413451,0.10734380313642936,0.10734380313642955,0.015044959009436096,0.015044959009436129
168,8,0,-1,3,8638,CVE,1706.9182,1706.1004,0.11959862920416027,0.11959862920416027,0.0374728941184785,0.0374728941184785,0.04292847667736123,0.04292847667736123
169,8,0,-1,3,8638,CCVE,37353.202399999995,37168.039399999994,0.11959862920416028,0.11959862920416028,0.0374728941184785,0.0374728941184785,0.042928476677361216,0.042928476677361216
170,8,0,-1,3,8638,CCALPeps,21125.1408,21119.845999999998,0.119577931715935,0.11957793171593527,0.03747807695139362,0.037478076951393734,0.042943991332671114,0.042943991332671294
171,8,0,-1,3,9872,CVE,1681.4738000000002,1680.5747999999999,0.017457592527784796,0.017457592527784796,0.054208001662845416,0.054208001662845416,0.12833440580936978,0.12833440580936978
172,8,0,-1,3,9872,CCVE,61429.442399999985,61253.029,0.0174575925277848,0.0174575925277848,0.05420800166284543,0.05420800166284543,0.12833440580936978,0.12833440580936978
173,8,0,-1,3,9872,CCALPeps,21659.368,21654.4842,0.017478492993982367,0.017478492993982443,0.05421111835220891,0.05421111835220911,0.12831038865380848,0.12831038865380873
174,8,0,-1,3,11106,CVE,1682.4132000000002,1681.5946,0.04538624831553608,0.04538624831553608,0.05754985476894424,0.05754985476894424,0.09706389691551967,0.09706389691551967
175,8,0,-1,3,11106,CCVE,42423.9118,42245.6718,0.04538624831553608,0.04538624831553608,0.05754985476894424,0.05754985476894424,0.09706389691551967,0.09706389691551967
176,8,0,-1,3,11106,CCALPeps,21389.042800000003,21383.5028,0.045390762435104266,0.04539076243510438,0.05756082091094282,0.057560820910942966,0.09704841665395271,0.0970484166539529
177,8,0,-1,3,12340,CVE,1720.8344000000002,1719.9944,0.007605871234579849,0.007605871234579849,0.14237904213841218,0.14237904213841218,0.05001508662700797,0.05001508662700797
178,8,0,-1,3,12340,CCVE,37062.64260000001,36887.98640000001,0.007605871234579842,0.007605871234579842,0.1423790421384122,0.1423790421384122,0.05001508662700797,0.05001508662700797
179,8,0,-1,3,12340,CCALPeps,23635.318799999997,23630.273800000003,0.007619655096410952,0.007619655096411182,0.14235393574673932,0.14235393574673955,0.050026409156849486,0.05002640915684973
180,9,0,-1,3,1234,CVE,16541.4986,16540.5554,0.028159582806172073,0.028159582806172073,0.15257560569919248,0.15257560569919248,0.019264811494635447,0.019264811494635447
181,9,0,-1,3,1234,CCVE,inf,inf,,,,,,
182,9,0,-1,3,1234,CCALPeps,26819.1804,26813.694,0.02817400219276906,0.028174002192769127,0.15251559855557378,0.1525155985555739,0.019310399251657027,0.01931039925165707
183,9,0,-1,3,2468,CVE,17509.860599999996,17508.878,0.11029656143845076,0.11029656143845076,0.06290294176693391,0.06290294176693391,0.02680049679461536,0.02680049679461536
184,9,0,-1,3,2468,CCVE,inf,inf,,,,,,
185,9,0,-1,3,2468,CCALPeps,24230.647600000004,24225.8208,0.11028036879403942,0.11028036879403966,0.06290139425355439,0.06290139425355461,0.026818236952405945,0.026818236952406028
186,9,0,-1,3,3702,CVE,17052.917599999997,17052.0456,0.03291157588238926,0.03291157588238926,0.1022184455187046,0.1022184455187046,0.06486997859890613,0.06486997859890613
187,9,0,-1,3,3702,CCVE,inf,inf,,,,,,
188,9,0,-1,3,3702,CCALPeps,25697.9938,25691.672400000003,0.03292029876993329,0.03292029876993337,0.10220061681038546,0.10220061681038568,0.06487908441968097,0.06487908441968118
189,9,0,-1,3,4936,CVE,17128.985399999998,17128.0722,0.12618634746238472,0.12618634746238472,0.014519276215269656,0.014519276215269656,0.0592943763223456,0.0592943763223456
190,9,0,-1,3,4936,CCVE,inf,inf,,,,,,
191,9,0,-1,3,4936,CCALPeps,30420.408399999997,30415.158799999997,0.12617336216927216,0.1261733621692725,0.014533983997951198,0.01453398399795149,0.059292653832776,0.059292653832776356
192,9,0,-1,3,6170,CVE,17287.544,17286.545,0.017969637326168266,0.017969637326168266,0.10972421238735248,0.10972421238735248,0.07230615028647924,0.07230615028647924
193,9,0,-1,3,6170,CCVE,inf,inf,,,,,,
194,9,0,-1,3,6170,CCALPeps,26536.0114,26530.8102,0.01798399818753007,0.017983998187530104,0.10971444689296808,0.10971444689296825,0.07230155491950167,0.07230155491950183
195,9,0,-1,3,7404,CVE,17237.4528,17236.5132,0.0838682449691621,0.0838682449691621,0.02954228259807672,0.02954228259807672,0.08658947243276119,0.08658947243276119
196,9,0,-1,3,7404,CCVE,inf,inf,,,,,,
197,9,0,-1,3,7404,CCALPeps,26614.981799999998,26609.763,0.08385645480031226,0.0838564548003127,0.02955160932003259,0.029551609320032694,0.08659193587965472,0.08659193587965515
198,9,0,-1,3,8638,CVE,16972.208000000002,16971.2388,0.14812220614592525,0.14812220614592525,0.04225246744861533,0.04225246744861533,0.009625326405459416,0.009625326405459416
199,9,0,-1,3,8638,CCVE,inf,inf,,,,,,
200,9,0,-1,3,8638,CCALPeps,27998.782199999998,27993.985999999997,0.14808661157593156,0.1480866115759317,0.04226914026701722,0.042269140267017336,0.009644248157051062,0.009644248157051092
201,9,0,-1,3,9872,CVE,16545.2462,16544.366,0.016960304613596957,0.016960304613596957,0.08875075340900594,0.08875075340900594,0.0942889419773971,0.0942889419773971
202,9,0,-1,3,9872,CCVE,inf,inf,,,,,,
203,9,0,-1,3,9872,CCALPeps,25579.0626,25573.606200000002,0.016975070037879368,0.016975070037879424,0.08873560615133469,0.08873560615133491,0.09428932381078567,0.09428932381078589
204,9,0,-1,3,11106,CVE,16698.3678,16697.4462,0.020532097315320387,0.020532097315320387,0.16068481657140737,0.16068481657140737,0.018783086113272264,0.018783086113272264
205,9,0,-1,3,11106,CCVE,inf,inf,,,,,,
206,9,0,-1,3,11106,CCALPeps,27653.2472,27648.400199999996,0.020547890859721973,0.02054789085972205,0.1606684471788194,0.16066844717881953,0.018783661961458482,0.01878366196145855
207,9,0,-1,3,12340,CVE,16977.1018,16976.127,0.1500008273563835,0.1500008273563835,0.010096422489552405,0.010096422489552405,0.03990275015406408,0.03990275015406408
208,9,0,-1,3,12340,CCVE,inf,inf,,,,,,
209,9,0,-1,3,12340,CCALPeps,25199.984600000003,25195.070399999997,0.14995722409421902,0.14995722409421922,0.010115439199326042,0.01011543919932611,0.03992733670645475,0.03992733670645485
210,10,0,-1,3,1234,CVE,,,,,,,,
211,10,0,-1,3,1234,CCVE,,,,,,,,
212,10,0,-1,3,1234,CCALPeps,24460.4732,24455.0448,0.03222661065460476,0.032226610654604824,0.09319426999865685,0.093194269998657,0.07457911934673818,0.07457911934673832
213,10,0,-1,3,2468,CVE,,,,,,,,
214,10,0,-1,3,2468,CCVE,,,,,,,,
215,10,0,-1,3,2468,CCALPeps,28472.957400000003,28467.848599999998,0.10755360247557413,0.10755360247557522,0.06767156316368267,0.06767156316368352,0.024774834360742126,0.02477483436074244
216,10,0,-1,3,3702,CVE,,,,,,,,
217,10,0,-1,3,3702,CCVE,,,,,,,,
218,10,0,-1,3,3702,CCALPeps,22613.3622,22608.207,0.014522010116024425,0.014522010116024466,0.0500433788525854,0.05004337885258554,0.13543461103138998,0.13543461103139015
219,10,0,-1,3,4936,CVE,,,,,,,,
220,10,0,-1,3,4936,CCVE,,,,,,,,
221,10,0,-1,3,4936,CCALPeps,30589.640000000003,30584.356,0.04015604638678514,0.04015604638678531,0.033425149649792305,0.03342514964979246,0.1264188039634223,0.12641880396342256
222,10,0,-1,3,6170,CVE,,,,,,,,
223,10,0,-1,3,6170,CCVE,,,,,,,,
224,10,0,-1,3,6170,CCALPeps,27305.1674,27300.073200000003,0.05460319129574391,0.054603191295744105,0.12361897059022087,0.12361897059022112,0.021777838114034973,0.021777838114035032
225,10,0,-1,3,7404,CVE,,,,,,,,
226,10,0,-1,3,7404,CCVE,,,,,,,,
227,10,0,-1,3,7404,CCALPeps,30329.034200000002,30324.371399999996,0.047492118815301985,0.04749211881530217,0.07376494887468107,0.07376494887468132,0.07874293231001658,0.07874293231001694
228,10,0,-1,3,8638,CVE,,,,,,,,
229,10,0,-1,3,8638,CCVE,,,,,,,,
230,10,0,-1,3,8638,CCALPeps,22875.5144,22870.231200000002,0.08429866287210977,0.08429866287210996,0.0329969238848641,0.03299692388486421,0.08270441324302588,0.08270441324302605
231,10,0,-1,3,9872,CVE,,,,,,,,
232,10,0,-1,3,9872,CCVE,,,,,,,,
233,10,0,-1,3,9872,CCALPeps,25199.5182,25194.55,0.05207856708910837,0.05207856708910856,0.03755403894934874,0.037554038949348875,0.1103673939615426,0.11036739396154287
234,10,0,-1,3,11106,CVE,,,,,,,,
235,10,0,-1,3,11106,CCVE,,,,,,,,
236,10,0,-1,3,11106,CCALPeps,29780.718800000002,29775.6212,0.040053987844818124,0.04005398784481825,0.13620070005327706,0.13620070005327725,0.02374531210190463,0.023745312101904704
237,10,0,-1,3,12340,CVE,,,,,,,,
238,10,0,-1,3,12340,CCVE,,,,,,,,
239,10,0,-1,3,12340,CCALPeps,28903.673,28898.731,0.039272299719622206,0.03927229971962246,0.05598438308384891,0.05598438308384911,0.10474331719652845,0.1047433171965287
240,11,0,-1,3,1234,CVE,,,,,,,,
241,11,0,-1,3,1234,CCVE,,,,,,,,
242,11,0,-1,3,1234,CCALPeps,26142.3384,26136.932999999997,0.04862354873425885,0.04862354873425894,0.111599610317562,0.11159961031756219,0.03977684094817898,0.03977684094817906
243,11,0,-1,3,2468,CVE,,,,,,,,
244,11,0,-1,3,2468,CCVE,,,,,,,,
245,11,0,-1,3,2468,CCALPeps,27896.6712,27891.319199999998,0.040127738130396176,0.04012773813039716,0.15124886445307126,0.15124886445307245,0.00862339741653137,0.008623397416531581
246,11,0,-1,3,3702,CVE,,,,,,,,
247,11,0,-1,3,3702,CCVE,,,,,,,,
248,11,0,-1,3,3702,CCALPeps,28541.4432,28535.868199999997,0.06464730451188795,0.06464730451188816,0.024348251176343354,0.02434825117634343,0.11100444431176841,0.11100444431176866
249,11,0,-1,3,4936,CVE,,,,,,,,
250,11,0,-1,3,4936,CCVE,,,,,,,,
251,11,0,-1,3,4936,CCALPeps,28269.714,28264.4066,0.1608247030567569,0.16082470305675706,0.016080169883165338,0.016080169883165428,0.023095127060077613,0.023095127060077672
252,11,0,-1,3,6170,CVE,,,,,,,,
253,11,0,-1,3,6170,CCVE,,,,,,,,
254,11,0,-1,3,6170,CCALPeps,29164.256199999996,29159.1436,0.028131956950806808,0.028131956950806863,0.09706971609417481,0.09706971609417497,0.07479832695501819,0.07479832695501834
255,11,0,-1,3,7404,CVE,,,,,,,,
256,11,0,-1,3,7404,CCVE,,,,,,,,
257,11,0,-1,3,7404,CCALPeps,28640.6528,28635.4998,0.11341332634419024,0.11341332634419043,0.07026575186719433,0.07026575186719454,0.016320921788615127,0.016320921788615234
258,11,0,-1,3,8638,CVE,,,,,,,,
259,11,0,-1,3,8638,CCVE,,,,,,,,
260,11,0,-1,3,8638,CCALPeps,25715.494400000003,25710.5786,0.053143984044214485,0.053143984044214596,0.07981450562443529,0.07981450562443547,0.06704151033135004,0.06704151033135018
261,11,0,-1,3,9872,CVE,,,,,,,,
262,11,0,-1,3,9872,CCVE,,,,,,,,
263,11,0,-1,3,9872,CCALPeps,32234.5372,32229.159000000003,0.013546239500343435,0.013546239500343487,0.14604916682158242,0.1460491668215826,0.04040459367807398,0.0404045936780741
264,11,0,-1,3,11106,CVE,,,,,,,,
265,11,0,-1,3,11106,CCVE,,,,,,,,
266,11,0,-1,3,11106,CCALPeps,29678.4314,29672.995799999997,0.1158264883377739,0.11582648833777417,0.011403992929687851,0.01140399292968789,0.07276951873253798,0.0727695187325382
267,11,0,-1,3,12340,CVE,,,,,,,,
268,11,0,-1,3,12340,CCVE,,,,,,,,
269,11,0,-1,3,12340,CCALPeps,27159.891599999995,27154.4298,0.06526286600659519,0.0652628660065961,0.07577882167215796,0.07577882167215912,0.058958312321245585,0.05895831232124604
270,12,0,-1,3,1234,CVE,,,,,,,,
271,12,0,-1,3,1234,CCVE,,,,,,,,
272,12,0,-1,3,1234,CCALPeps,29521.8108,29515.7698,0.03922572212714542,0.03922572212714552,0.11784549270268536,0.1178454927026856,0.04292878517016898,0.04292878517016911
273,12,0,-1,3,2468,CVE,,,,,,,,
274,12,0,-1,3,2468,CCVE,,,,,,,,
275,12,0,-1,3,2468,CCALPeps,30749.446399999997,30743.594,0.06665596357975156,0.06665596357975254,0.05020063378271249,0.05020063378271311,0.08314340263753435,0.08314340263753532
276,12,0,-1,3,3702,CVE,,,,,,,,
277,12,0,-1,3,3702,CCVE,,,,,,,,
278,12,0,-1,3,3702,CCALPeps,30280.717599999996,30275.101400000003,0.013173599789930934,0.013173599789930976,0.14535187915305475,0.1453518791530549,0.04147452105701416,0.041474521057014255
279,12,0,-1,3,4936,CVE,,,,,,,,
280,12,0,-1,3,4936,CCVE,,,,,,,,
281,12,0,-1,3,4936,CCALPeps,29000.715399999997,28995.2702,0.05257132025211088,0.05257132025211109,0.1116828921707668,0.11168289217076703,0.035745787577121976,0.035745787577122115
282,12,0,-1,3,6170,CVE,,,,,,,,
283,12,0,-1,3,6170,CCVE,,,,,,,,
284,12,0,-1,3,6170,CCALPeps,29111.646999999997,29106.323200000003,0.05711617245332836,0.057116172453328506,0.10308752817591967,0.10308752817591986,0.03979629937075176,0.03979629937075184
285,12,0,-1,3,7404,CVE,,,,,,,,
286,12,0,-1,3,7404,CCVE,,,,,,,,
287,12,0,-1,3,7404,CCALPeps,31439.680600000003,31434.457400000003,0.06572316665872462,0.0657231666587248,0.09853279020399572,0.09853279020399597,0.035744043137279406,0.03574404313727954
288,12,0,-1,3,8638,CVE,,,,,,,,
289,12,0,-1,3,8638,CCVE,,,,,,,,
290,12,0,-1,3,8638,CCALPeps,29014.7216,29009.3344,0.09564030669213715,0.09564030669213744,0.01767949992427595,0.01767949992427601,0.08668019338358657,0.08668019338358687
291,12,0,-1,3,9872,CVE,,,,,,,,
292,12,0,-1,3,9872,CCVE,,,,,,,,
293,12,0,-1,3,9872,CCALPeps,34502.2456,34496.7316,0.0554048895784028,0.055404889578403005,0.08998999621245303,0.08998999621245325,0.054605114209143754,0.054605114209143955
294,12,0,-1,3,11106,CVE,,,,,,,,
295,12,0,-1,3,11106,CCVE,,,,,,,,
296,12,0,-1,3,11106,CCALPeps,34731.4856,34725.835,0.08598237258184713,0.08598237258185451,0.07082992199149725,0.07082992199150462,0.04318770542664825,0.043187705426653025
297,12,0,-1,3,12340,CVE,,,,,,,,
298,12,0,-1,3,12340,CCVE,,,,,,,,
299,12,0,-1,3,12340,CCALPeps,30467.583400000003,30461.9874,0.07077383528341567,0.07077383528341838,0.10607792789709572,0.10607792789709869,0.02314823681948562,0.02314823681948614
300,13,0,-1,3,1234,CVE,,,,,,,,
301,13,0,-1,3,1234,CCVE,,,,,,,,
302,13,0,-1,3,1234,CCALPeps,35188.2672,35182.159999999996,0.03558899156097457,0.0355889915609747,0.12197113322264601,0.12197113322264634,0.0424398752163791,0.04243987521637931
303,13,0,-1,3,2468,CVE,,,,,,,,
304,13,0,-1,3,2468,CCVE,,,,,,,,
305,13,0,-1,3,2468,CCALPeps,34519.6324,34513.630800000006,0.10989915199708415,0.1098991519970844,0.06341059625041272,0.06341059625041297,0.026690251752502735,0.026690251752502874
306,13,0,-1,3,3702,CVE,,,,,,,,
307,13,0,-1,3,3702,CCVE,,,,,,,,
308,13,0,-1,3,3702,CCALPeps,34609.661199999995,34603.7918,0.033097858440394506,0.033097858440394964,0.10280331120975716,0.10280331120975764,0.06409883034984787,0.0640988303498482
309,13,0,-1,3,4936,CVE,,,,,,,,
310,13,0,-1,3,4936,CCVE,,,,,,,,
311,13,0,-1,3,4936,CCALPeps,40424.334,40417.9574,0.13083305344449134,0.13083305344449161,0.014143284554584638,0.014143284554584728,0.05502366200092375,0.05502366200092392
312,13,0,-1,3,6170,CVE,,,,,,,,
313,13,0,-1,3,6170,CCVE,,,,,,,,
314,13,0,-1,3,6170,CCALPeps,35188.01959999999,35181.9524,0.017771670652299145,0.01777167065229922,0.11170301403975869,0.11170301403975898,0.07052531530794189,0.0705253153079421
315,13,0,-1,3,7404,CVE,,,,,,,,
316,13,0,-1,3,7404,CCVE,,,,,,,,
317,13,0,-1,3,7404,CCALPeps,37704.0918,37697.8532,0.08468401842185497,0.08468401842185527,0.028028410518583645,0.02802841051858378,0.08728757105956107,0.08728757105956139
318,13,0,-1,3,8638,CVE,,,,,,,,
319,13,0,-1,3,8638,CCVE,,,,,,,,
320,13,0,-1,3,8638,CCALPeps,33191.4342,33185.510599999994,0.1535055603728618,0.15350556037286198,0.03953997136986261,0.039539971369862745,0.006954468257275408,0.006954468257275441
321,13,0,-1,3,9872,CVE,,,,,,,,
322,13,0,-1,3,9872,CCVE,,,,,,,,
323,13,0,-1,3,9872,CCALPeps,32858.5792,32852.454600000005,0.017006779836217015,0.017006779836217078,0.08597212413745965,0.08597212413745993,0.09702109602632301,0.09702109602632333
324,13,0,-1,3,11106,CVE,,,,,,,,
325,13,0,-1,3,11106,CCVE,,,,,,,,
326,13,0,-1,3,11106,CCALPeps,37494.168600000005,37488.0172,0.013024877353854682,0.013024877353854736,0.17050822910001964,0.17050822910001973,0.01646689354612558,0.01646689354612562
327,13,0,-1,3,12340,CVE,,,,,,,,
328,13,0,-1,3,12340,CCVE,,,,,,,,
329,13,0,-1,3,12340,CCALPeps,35869.3012,35863.343799999995,0.1537422876607728,0.15374228766077294,0.010084722278731095,0.01008472227873113,0.036172990060495964,0.03617299006049606
330,14,0,-1,3,1234,CVE,,,,,,,,
331,14,0,-1,3,1234,CCVE,,,,,,,,
332,14,0,-1,3,1234,CCALPeps,44717.058000000005,44710.78539999999,0.038718815359853775,0.03871881535985782,0.054000663736208654,0.054000663736213574,0.10728052090392862,0.10728052090393717
333,14,0,-1,3,2468,CVE,,,,,,,,
334,14,0,-1,3,2468,CCVE,,,,,,,,
335,14,0,-1,3,2468,CCALPeps,35298.602399999996,35292.1642,0.180156398737526,0.18015639873752615,0.009327602485926196,0.00932760248592624,0.010515998776547655,0.010515998776547755
336,14,0,-1,3,3702,CVE,,,,,,,,
337,14,0,-1,3,3702,CCVE,,,,,,,,
338,14,0,-1,3,3702,CCALPeps,36345.76580000001,36339.705,0.01701718049811964,0.017017180498119924,0.0670249489160765,0.06702494891607734,0.11595787058580273,0.1159578705858036
339,14,0,-1,3,4936,CVE,,,,,,,,
340,14,0,-1,3,4936,CCVE,,,,,,,,
341,14,0,-1,3,4936,CCALPeps,39629.055799999995,39622.496999999996,0.10439920865619508,0.10439920865619552,0.07413373492558803,0.07413373492558846,0.02146705641821647,0.021467056418216716
342,14,0,-1,3,6170,CVE,,,,,,,,
343,14,0,-1,3,6170,CCVE,,,,,,,,
344,14,0,-1,3,6170,CCALPeps,46388.734,46382.370200000005,0.025091416710738983,0.025091416710739157,0.05984523746972039,0.05984523746972063,0.11506334581954021,0.11506334581954045
345,14,0,-1,3,7404,CVE,,,,,,,,
346,14,0,-1,3,7404,CCVE,,,,,,,,
347,14,0,-1,3,7404,CCALPeps,39356.5974,39350.0336,0.04019666828236749,0.04019666828236765,0.05796679191394729,0.05796679191394753,0.10183653980368498,0.1018365398036852
348,14,0,-1,3,8638,CVE,,,,,,,,
349,14,0,-1,3,8638,CCVE,,,,,,,,
350,14,0,-1,3,8638,CCALPeps,35799.3454,35792.90180000001,0.044573060068363236,0.04457306006836338,0.05348073214846759,0.05348073214846773,0.1019462077831689,0.1019462077831691
351,14,0,-1,3,9872,CVE,,,,,,,,
352,14,0,-1,3,9872,CCVE,,,,,,,,
353,14,0,-1,3,9872,CCALPeps,36449.613,36443.135200000004,0.05320840720680105,0.053208407206801235,0.11740215297887455,0.11740215297887484,0.029389439814324115,0.029389439814324216
354,14,0,-1,3,11106,CVE,,,,,,,,
355,14,0,-1,3,11106,CCVE,,,,,,,,
356,14,0,-1,3,11106,CCALPeps,37876.9408,37870.200800000006,0.12281642454157524,0.12281642454157544,0.01494221712434286,0.01494221712434291,0.06224135833408169,0.06224135833408184
357,14,0,-1,3,12340,CVE,,,,,,,,
358,14,0,-1,3,12340,CCVE,,,,,,,,
359,14,0,-1,3,12340,CCALPeps,38688.309,38681.9364,0.1533866116610489,0.1533866116610497,0.04291204982190539,0.04291204982190622,0.003701338517044915,0.003701338517045078
360,15,0,-1,3,1234,CVE,,,,,,,,
361,15,0,-1,3,1234,CCVE,,,,,,,,
362,15,0,-1,3,1234,CCALPeps,39509.286199999995,39502.953,0.03937274376411371,0.039372743764114634,0.053083673126013795,0.05308367312601503,0.10754358310987126,0.10754358310987251
363,15,0,-1,3,2468,CVE,,,,,,,,
364,15,0,-1,3,2468,CCVE,,,,,,,,
365,15,0,-1,3,2468,CCALPeps,36131.015799999994,36124.162800000006,0.18026349190991597,0.18026349190991606,0.009284661757734212,0.009284661757734253,0.010451846332349714,0.010451846332349765
366,15,0,-1,3,3702,CVE,,,,,,,,
367,15,0,-1,3,3702,CCVE,,,,,,,,
368,15,0,-1,3,3702,CCALPeps,45394.3446,45387.2776,0.01639667128157249,0.016396671281573738,0.0678420678088554,0.06784206780885871,0.1157612609095688,0.1157612609095721
369,15,0,-1,3,4936,CVE,,,,,,,,
370,15,0,-1,3,4936,CCVE,,,,,,,,
371,15,0,-1,3,4936,CCALPeps,42063.1166,42056.612,0.10407958187634984,0.10407958187635005,0.07397323049906498,0.0739732304990652,0.021947187624584863,0.021947187624584957
372,15,0,-1,3,6170,CVE,,,,,,,,
373,15,0,-1,3,6170,CCVE,,,,,,,,
374,15,0,-1,3,6170,CCALPeps,40425.1678,40418.4986,0.025066752900617884,0.025066752900618355,0.060014192410304104,0.060014192410304354,0.1149190546890773,0.11491905468907775
375,15,0,-1,3,7404,CVE,,,,,,,,
376,15,0,-1,3,7404,CCVE,,,,,,,,
377,15,0,-1,3,7404,CCALPeps,40391.649399999995,40384.912,0.04024241986145675,0.040242419861456914,0.05803316989187203,0.05803316989187226,0.10172441024667092,0.10172441024667123
378,15,0,-1,3,8638,CVE,,,,,,,,
379,15,0,-1,3,8638,CCVE,,,,,,,,
380,15,0,-1,3,8638,CCALPeps,42320.184199999996,42313.348600000005,0.04057063819088995,0.04057063819089023,0.05561418853855171,0.05561418853855199,0.10381517327055775,0.10381517327055804
381,15,0,-1,3,9872,CVE,,,,,,,,
382,15,0,-1,3,9872,CCVE,,,,,,,,
383,15,0,-1,3,9872,CCALPeps,37193.587600000006,37186.616599999994,0.05310512646601334,0.053105126466013605,0.11730362978612056,0.1173036297861209,0.029591243747865665,0.02959124374786583
384,15,0,-1,3,11106,CVE,,,,,,,,
385,15,0,-1,3,11106,CCVE,,,,,,,,
386,15,0,-1,3,11106,CCALPeps,43550.231999999996,43543.4022,0.12126662703549958,0.12126662703549984,0.0154419785316317,0.015441978531631961,0.06329139443286846,0.06329139443286863
387,15,0,-1,3,12340,CVE,,,,,,,,
388,15,0,-1,3,12340,CCVE,,,,,,,,
389,15,0,-1,3,12340,CCALPeps,43956.4326,43949.315599999994,0.1533599527526161,0.15335995275262276,0.04293707083560179,0.042937070835608174,0.0037029764117754416,0.003702976411775706
390,16,0,-1,3,1234,CVE,,,,,,,,
391,16,0,-1,3,1234,CCVE,,,,,,,,
392,16,0,-1,3,1234,CCALPeps,43351.2806,43344.3892,0.06613048021993775,0.0661304802199395,0.0884148012804693,0.08841480128047223,0.045454718499590006,0.045454718499591186
393,16,0,-1,3,2468,CVE,,,,,,,,
394,16,0,-1,3,2468,CCVE,,,,,,,,
395,16,0,-1,3,2468,CCALPeps,45029.27879999999,45022.5478,0.007149089413971965,0.007149089413972026,0.11849784748384369,0.11849784748384415,0.07435306310218387,0.07435306310218434
396,16,0,-1,3,3702,CVE,,,,,,,,
397,16,0,-1,3,3702,CCVE,,,,,,,,
398,16,0,-1,3,3702,CCALPeps,49300.113,49293.0928,0.18979116642780763,0.18979116642780824,0.005670790460536436,0.00567079046053678,0.004538043111655314,0.004538043111655584
399,16,0,-1,3,4936,CVE,,,,,,,,
400,16,0,-1,3,4936,CCVE,,,,,,,,
401,16,0,-1,3,4936,CCALPeps,46165.889599999995,46159.110199999996,0.1463774032064707,0.1463774032064709,0.0341150185985212,0.03411501859852133,0.01950757819500791,0.01950757819500799
402,16,0,-1,3,6170,CVE,,,,,,,,
403,16,0,-1,3,6170,CCVE,,,,,,,,
404,16,0,-1,3,6170,CCALPeps,47227.3958,47220.715000000004,0.1314155602282564,0.1314155602282587,0.006069203553717,0.006069203553717174,0.0625152362180243,0.06251523621802661
405,16,0,-1,3,7404,CVE,,,,,,,,
406,16,0,-1,3,7404,CCVE,,,,,,,,
407,16,0,-1,3,7404,CCALPeps,40195.1106,40188.1692,0.011546038747208788,0.01154603874720885,0.09992901673086899,0.09992901673086942,0.08852494452192175,0.08852494452192215
408,16,0,-1,3,8638,CVE,,,,,,,,
409,16,0,-1,3,8638,CCVE,,,,,,,,
410,16,0,-1,3,8638,CCALPeps,41586.63159999999,41578.774600000004,0.05959343642035433,0.05959343642035451,0.0426851530532814,0.04268515305328151,0.09772141052636399,0.09772141052636424
411,16,0,-1,3,9872,CVE,,,,,,,,
412,16,0,-1,3,9872,CCVE,,,,,,,,
413,16,0,-1,3,9872,CCALPeps,41300.59559999999,41293.369,0.03412308791349441,0.03412308791349456,0.0410880835987063,0.041088083598706485,0.12478882848779896,0.12478882848779929
414,16,0,-1,3,11106,CVE,,,,,,,,
415,16,0,-1,3,11106,CCVE,,,,,,,,
416,16,0,-1,3,11106,CCALPeps,44450.2294,44443.218199999996,0.06039413894120488,0.060394138941205044,0.0433907710517316,0.04339077105173171,0.09621509000706331,0.09621509000706352
417,16,0,-1,3,12340,CVE,,,,,,,,
418,16,0,-1,3,12340,CCVE,,,,,,,,
419,16,0,-1,3,12340,CCALPeps,47692.372599999995,47685.153600000005,0.054950485099929544,0.05495048509992999,0.12891121686075474,0.12891121686075518,0.01613829803931525,0.016138298039315525
420,17,0,-1,3,1234,CVE,,,,,,,,
421,17,0,-1,3,1234,CCVE,,,,,,,,
422,17,0,-1,3,1234,CCALPeps,43933.9364,43926.8306,0.029142321414237837,0.02914232141423952,0.06898089810703094,0.06898089810703455,0.10187678047872595,0.10187678047872954
423,17,0,-1,3,2468,CVE,,,,,,,,
424,17,0,-1,3,2468,CCVE,,,,,,,,
